,Unnamed: 0,Date,Price
204,204,952948800000.0,120.57437826191202
205,205,952952400000.0,119.94206802586781
206,206,952956000000.0,120.65850240336133
207,207,952959600000.0,126.12009409562192
208,208,952963200000.0,119.69104018695259
209,209,952966800000.0,121.44318052836346
210,210,952970400000.0,125.86557022182647
211,211,952974000000.0,125.19034077157946
212,212,952977600000.0,124.91579105217299
213,213,952981200000.0,124.13678427116928
214,214,952984800000.0,123.695690637854
215,215,952988400000.0,124.12440711204466
216,216,952992000000.0,114.09457610289387
217,217,952995600000.0,123.70371975753595
218,218,952999200000.0,117.9271674531592
219,219,953002800000.0,119.4489083594368
220,220,953006400000.0,118.63560003666358
221,221,953010000000.0,123.86448367758759
222,222,953013600000.0,119.08075685913332
223,223,953017200000.0,114.19657305657536
224,224,953020800000.0,122.00493477834141
225,225,953024400000.0,119.14411054615765
226,226,953028000000.0,123.7107236656037
227,227,953031600000.0,121.19806640318964
228,228,953035200000.0,122.24649249503989
229,229,953038800000.0,115.09404013968576
230,230,953042400000.0,115.17324876912286
231,231,953046000000.0,117.17990845656338
232,232,953049600000.0,118.06321972491234
233,233,953053200000.0,117.49424501233645
234,234,953056800000.0,114.2403595635355
235,235,953060400000.0,117.7725677800353
236,236,953064000000.0,117.0532764723547
237,237,953067600000.0,116.43095018086431
238,238,953071200000.0,120.66761639198208
239,239,953074800000.0,115.54673570373191
240,240,953078400000.0,116.68941117757299
241,241,953082000000.0,116.41805199309955
242,242,953085600000.0,115.94906584616824
243,243,953089200000.0,118.15924381997044
244,244,953092800000.0,118.63001945512596
245,245,953096400000.0,119.30777953684613
246,246,953100000000.0,118.99328326948451
247,247,953103600000.0,115.70067496539669
248,248,953107200000.0,116.84777620027307
249,249,953110800000.0,119.39074860977622
250,250,953114400000.0,116.39516705848685
251,251,953118000000.0,116.6642875921098
252,252,953121600000.0,120.23148755171356
253,253,953125200000.0,114.58694718582984
254,254,953128800000.0,120.20135789726405
255,255,953132400000.0,115.45387689815159
256,256,953136000000.0,115.31443691097523
257,257,953139600000.0,115.52339493626623
258,258,953143200000.0,119.47754795556996
259,259,953146800000.0,118.1457807892253
260,260,953150400000.0,116.27284783014989
261,261,953154000000.0,115.68885919092173
262,262,953157600000.0,116.22566629270395
263,263,953161200000.0,119.07503145990385
264,264,953164800000.0,121.23756009953381
265,265,953168400000.0,119.63694551057935
266,266,953172000000.0,119.128295530013
267,267,953175600000.0,117.75308724307713
268,268,953179200000.0,121.1469565846456
269,269,953182800000.0,114.55304461679688
270,270,953186400000.0,118.57769423006529
271,271,953190000000.0,116.75187809453438
272,272,953193600000.0,120.17459796844312
273,273,953197200000.0,120.68131854198684
274,274,953200800000.0,119.67635332390458
275,275,953204400000.0,117.41754841086582
276,276,953208000000.0,118.90710338683796
277,277,953211600000.0,116.79957651649636
278,278,953215200000.0,120.80874766563662
279,279,953218800000.0,119.64713466125428
280,280,953222400000.0,120.56961984643145
281,281,953226000000.0,118.43157720077903
282,282,953229600000.0,114.84559216763948
283,283,953233200000.0,121.74224525419024
284,284,953236800000.0,116.64471369489391
285,285,953240400000.0,117.22026913939658
286,286,953244000000.0,115.15396988510885
287,287,953247600000.0,120.00486956723671
288,288,953251200000.0,123.6556477887067
289,289,953254800000.0,121.7070469769918
290,290,953258400000.0,120.13030876326721
291,291,953262000000.0,122.0152886090592
292,292,953265600000.0,122.64357151226879
293,293,953269200000.0,120.90007342075644
294,294,953272800000.0,119.9069164730826
295,295,953276400000.0,122.56125641500307
296,296,953280000000.0,122.1154496967692
297,297,953283600000.0,123.68736835583412
298,298,953287200000.0,120.02997949376356
299,299,953290800000.0,123.8225777048913
300,300,953294400000.0,120.34537411284866
301,301,953298000000.0,124.645015497503
302,302,953301600000.0,123.52313477739305
303,303,953305200000.0,121.16954352889192
304,304,953308800000.0,119.87336570285584
305,305,953312400000.0,121.1427262148108
306,306,953316000000.0,123.11529952482606
307,307,953319600000.0,124.78939881655384
308,308,953323200000.0,122.47282411320852
309,309,953326800000.0,123.77554962038828
310,310,953330400000.0,119.81372653602574
311,311,953334000000.0,120.49950879411158
312,312,953510400000.0,123.16550045411377
313,313,953514000000.0,123.5554763982043
314,314,953517600000.0,125.92192995527901
315,315,953521200000.0,125.36200944950369
316,316,953524800000.0,125.49718350235912
317,317,953528400000.0,124.35811508859491
318,318,953532000000.0,123.59696360353134
319,319,953535600000.0,124.84437050647159
320,320,953539200000.0,125.3507746333052
321,321,953542800000.0,122.98579773546764
322,322,953546400000.0,124.00674325503277
323,323,953550000000.0,124.46599498717717
324,324,953553600000.0,125.77412265648468
325,325,953557200000.0,126.01154252278091
326,326,953560800000.0,124.32758157441872
327,327,953564400000.0,125.1485848295101
328,328,953568000000.0,124.54071474401684
329,329,953571600000.0,125.33109247570782
330,330,953575200000.0,122.4996918306405
331,331,953578800000.0,126.13286225810292
332,332,953582400000.0,125.126585201557
333,333,953586000000.0,125.0181089691923
334,334,953589600000.0,122.4800479327964
335,335,953593200000.0,123.49273691546664
336,336,953596800000.0,128.22022431036774
337,337,953600400000.0,131.9492075054086
338,338,953604000000.0,127.29938400345158
339,339,953607600000.0,129.31215669538727
340,340,953611200000.0,125.64987004707753
341,341,953614800000.0,135.5743032264392
342,342,953618400000.0,135.79637149420773
343,343,953622000000.0,131.832438351351
344,344,953625600000.0,128.41492834075098
345,345,953629200000.0,133.6686508095484
346,346,953632800000.0,128.90960252599646
347,347,953636400000.0,124.04712754188816
348,348,953640000000.0,130.90091337897792
349,349,953643600000.0,133.5012080045553
350,350,953647200000.0,134.02039090789117
351,351,953650800000.0,127.22501909243591
352,352,953654400000.0,127.84640047150144
353,353,953658000000.0,131.8172045398439
354,354,953661600000.0,134.64833682549505
355,355,953665200000.0,125.41711441152832
356,356,953668800000.0,128.4120692850428
357,357,953672400000.0,121.67023347237114
358,358,953676000000.0,133.89799084740903
359,359,953679600000.0,134.23968515657646
360,360,953683200000.0,142.59315694664872
361,361,953686800000.0,141.2837469258379
362,362,953690400000.0,141.2680748875021
363,363,953694000000.0,133.40296018636084
364,364,953697600000.0,142.88263390525168
365,365,953701200000.0,135.11652222795482
366,366,953704800000.0,143.8486387043115
367,367,953708400000.0,142.2835335988353
368,368,953712000000.0,138.01540184064712
369,369,953715600000.0,136.54207420124987
370,370,953719200000.0,132.62759395955456
371,371,953722800000.0,137.1547253766784
372,372,953726400000.0,131.82570040992383
373,373,953730000000.0,139.58301197116094
374,374,953733600000.0,138.8706346272705
375,375,953737200000.0,132.38104778113293
376,376,953740800000.0,135.98979862046414
377,377,953744400000.0,133.3528824438001
378,378,953748000000.0,140.54053045893713
379,379,953751600000.0,137.3099236630887
380,380,953755200000.0,133.75334106355987
381,381,953758800000.0,137.41037039023473
382,382,953762400000.0,140.8034254367185
383,383,953766000000.0,135.83507855300488
384,384,953769600000.0,143.9757825332811
385,385,953773200000.0,146.41054147098703
386,386,953776800000.0,142.19434955055755
387,387,953780400000.0,149.32132967919952
388,388,953784000000.0,145.7513714182678
389,389,953787600000.0,147.2001768140361
390,390,953791200000.0,145.50221992786769
391,391,953794800000.0,146.66022913505572
392,392,953798400000.0,142.15325420529132
393,393,953802000000.0,147.7198072547664
394,394,953805600000.0,148.89527749204643
395,395,953809200000.0,144.8101109128285
396,396,953812800000.0,143.83887243894728
397,397,953816400000.0,146.70444283108773
398,398,953820000000.0,149.9313486956417
399,399,953823600000.0,149.79944572701362
400,400,953827200000.0,148.67824009834703
401,401,953830800000.0,141.2101493654875
402,402,953834400000.0,141.505660860734
403,403,953838000000.0,142.25982151800056
404,404,953841600000.0,148.6553635862382
405,405,953845200000.0,150.04162377237049
406,406,953848800000.0,150.23893882077058
407,407,953852400000.0,143.045831755117
408,408,953856000000.0,143.36526815279376
409,409,953859600000.0,138.8013516545191
410,410,953863200000.0,142.61187744725103
411,411,953866800000.0,137.15867096209007
412,412,953870400000.0,136.22648174909534
413,413,953874000000.0,135.58894772447906
414,414,953877600000.0,136.87493105349944
415,415,953881200000.0,140.16024932865338
416,416,953884800000.0,143.40559436059496
417,417,953888400000.0,138.35204909590652
418,418,953892000000.0,141.9040050140864
419,419,953895600000.0,140.08370461721202
420,420,953899200000.0,140.24926336635014
421,421,953902800000.0,135.9101328014587
422,422,953906400000.0,143.74766796695084
423,423,953910000000.0,143.21032844767518
424,424,953913600000.0,140.63605469562322
425,425,953917200000.0,136.48320254859877
426,426,953920800000.0,135.86506806970706
427,427,953924400000.0,138.80272391244907
428,428,953928000000.0,139.14143278585829
429,429,953931600000.0,143.58079539949182
430,430,953935200000.0,138.9289241855088
431,431,953938800000.0,137.64883168807
432,432,954115200000.0,143.5094908150984
433,433,954118800000.0,143.51993530686988
434,434,954122400000.0,137.39149334245639
435,435,954126000000.0,137.57118626742954
436,436,954129600000.0,137.41681801828574
437,437,954133200000.0,143.60392483181704
438,438,954136800000.0,137.13032945643542
439,439,954140400000.0,141.7576103738131
440,440,954144000000.0,140.01837497826227
441,441,954147600000.0,138.10009989771638
442,442,954151200000.0,144.12661896799153
443,443,954154800000.0,136.9421656318834
444,444,954158400000.0,142.69453338213683
445,445,954162000000.0,143.5435130701964
446,446,954165600000.0,138.66928908456134
447,447,954169200000.0,137.84341350243037
448,448,954172800000.0,137.17894644454321
449,449,954176400000.0,141.402853266595
450,450,954180000000.0,139.555063772889
451,451,954183600000.0,141.97027684893985
452,452,954187200000.0,138.80260901001984
453,453,954190800000.0,140.06607981678692
454,454,954194400000.0,141.34730036111745
455,455,954198000000.0,137.80107030625322
456,456,954201600000.0,141.47398483641118
457,457,954205200000.0,141.61778418941722
458,458,954208800000.0,141.13376615644526
459,459,954212400000.0,138.93612647489488
460,460,954216000000.0,140.80119298026526
461,461,954219600000.0,138.02995210640864
462,462,954223200000.0,137.5520806664523
463,463,954226800000.0,139.65303222389042
464,464,954230400000.0,137.65828981020343
465,465,954234000000.0,137.67542688366322
466,466,954237600000.0,141.18979223277188
467,467,954241200000.0,138.9751782436634
468,468,954244800000.0,140.22459287176932
469,469,954248400000.0,137.6300716170306
470,470,954252000000.0,140.139144161359
471,471,954255600000.0,138.52957228742315
472,472,954259200000.0,138.2477928007577
473,473,954262800000.0,139.87232546447143
474,474,954266400000.0,141.241873268509
475,475,954270000000.0,141.1171705769803
476,476,954273600000.0,138.43964479055285
477,477,954277200000.0,140.6182668642136
478,478,954280800000.0,138.7201650650847
479,479,954284400000.0,140.84028856302882
480,480,954288000000.0,134.40824644939295
481,481,954291600000.0,138.2721634162133
482,482,954295200000.0,138.45221571039866
483,483,954298800000.0,135.44545205572686
484,484,954302400000.0,136.23053849003807
485,485,954306000000.0,135.57446599001068
486,486,954309600000.0,134.07684986259702
487,487,954313200000.0,135.23545139046462
488,488,954316800000.0,134.145279374324
489,489,954320400000.0,134.25555965532388
490,490,954324000000.0,137.68439712530696
491,491,954327600000.0,137.69327726626994
492,492,954331200000.0,138.02864020309477
493,493,954334800000.0,134.22917969799065
494,494,954338400000.0,138.32567534214422
495,495,954342000000.0,136.86698838229776
496,496,954345600000.0,139.26127638594906
497,497,954349200000.0,135.58752848320438
498,498,954352800000.0,135.40025197841177
499,499,954356400000.0,135.22100624546957
500,500,954360000000.0,138.11691173110822
501,501,954363600000.0,137.8029344480004
502,502,954367200000.0,138.55954789208778
503,503,954370800000.0,136.2916677018441
504,504,954374400000.0,127.8513232282223
505,505,954378000000.0,126.91647198296072
506,506,954381600000.0,126.36788160373457
507,507,954385200000.0,135.89276968651927
508,508,954388800000.0,133.06720193622326
509,509,954392400000.0,126.66937603773808
510,510,954396000000.0,135.8276164914074
511,511,954399600000.0,130.7258442980725
512,512,954403200000.0,135.00010756071578
513,513,954406800000.0,134.84825696563848
514,514,954410400000.0,126.2185747559464
515,515,954414000000.0,125.95435535795788
516,516,954417600000.0,137.22824650718564
517,517,954421200000.0,128.41080376317683
518,518,954424800000.0,134.48067248191882
519,519,954428400000.0,134.23303227355152
520,520,954432000000.0,130.90994896931954
521,521,954435600000.0,128.56177246059758
522,522,954439200000.0,133.29768905552996
523,523,954442800000.0,128.4621580882455
524,524,954446400000.0,134.95180897278343
525,525,954450000000.0,133.92641810944946
526,526,954453600000.0,132.74689926499724
527,527,954457200000.0,137.61411580535616
528,528,954460800000.0,128.09127562069864
529,529,954464400000.0,130.20973787318385
530,530,954468000000.0,128.9484608368365
531,531,954471600000.0,127.24738563282801
532,532,954475200000.0,136.59397070756322
533,533,954478800000.0,134.98320081613338
534,534,954482400000.0,136.4030425291983
535,535,954486000000.0,131.6780544340856
536,536,954489600000.0,131.19150029124546
537,537,954493200000.0,136.8326712593232
538,538,954496800000.0,126.99660030362504
539,539,954500400000.0,136.5031229217252
540,540,954504000000.0,131.37902307340318
541,541,954507600000.0,126.49496650460314
542,542,954511200000.0,133.751813122558
543,543,954514800000.0,131.53904791214595
544,544,954518400000.0,132.10531866281949
545,545,954522000000.0,128.08739180949772
546,546,954525600000.0,132.9413070701239
547,547,954529200000.0,133.19563997715505
548,548,954532800000.0,130.8026352673277
549,549,954536400000.0,133.23608991365631
550,550,954540000000.0,134.8819608752155
551,551,954543600000.0,130.0153440033342
552,552,954720000000.0,130.0970173901077
553,553,954723600000.0,134.22115827749502
554,554,954727200000.0,137.45440315254336
555,555,954730800000.0,138.78677385682067
556,556,954734400000.0,138.66751649954912
557,557,954738000000.0,139.1233348469433
558,558,954741600000.0,131.51550371894672
559,559,954745200000.0,135.73944099544508
560,560,954748800000.0,132.5564177589665
561,561,954752400000.0,137.8553754395458
562,562,954756000000.0,137.15489540248805
563,563,954759600000.0,132.83106070345724
564,564,954763200000.0,134.21443726322002
565,565,954766800000.0,133.53243339048262
566,566,954770400000.0,130.7857781814123
567,567,954774000000.0,135.94287470150744
568,568,954777600000.0,132.27669068839074
569,569,954781200000.0,132.92588150077168
570,570,954784800000.0,139.29057891668234
571,571,954788400000.0,130.00998072610165
572,572,954792000000.0,134.13309087482818
573,573,954795600000.0,136.01327244527243
574,574,954799200000.0,132.16178918425246
575,575,954802800000.0,134.02715075115773
576,576,954806400000.0,119.45058077728672
577,577,954810000000.0,132.18815399907592
578,578,954813600000.0,117.54188914064636
579,579,954817200000.0,132.8738869679096
580,580,954820800000.0,124.64550661655063
581,581,954824400000.0,128.5461343778744
582,582,954828000000.0,121.18759256940425
583,583,954831600000.0,117.93439077015331
584,584,954835200000.0,122.9111804292092
585,585,954838800000.0,120.16281642725464
586,586,954842400000.0,118.82131213234995
587,587,954846000000.0,130.33352306316073
588,588,954849600000.0,128.5673871655842
589,589,954853200000.0,132.24711695236823
590,590,954856800000.0,131.175698973516
591,591,954860400000.0,125.69160004851152
592,592,954864000000.0,119.9516404485096
593,593,954867600000.0,132.37066518581628
594,594,954871200000.0,131.20831358525103
595,595,954874800000.0,123.60399751357708
596,596,954878400000.0,127.27660850839199
597,597,954882000000.0,132.88921655860528
598,598,954885600000.0,120.1526745593633
599,599,954889200000.0,132.77259509199774
600,600,954892800000.0,125.14546393702007
601,601,954896400000.0,126.58688974261464
602,602,954900000000.0,132.22907855690448
603,603,954903600000.0,124.79568930975066
604,604,954907200000.0,129.40671020845755
605,605,954910800000.0,127.37596246217642
606,606,954914400000.0,125.25064698378193
607,607,954918000000.0,126.61764692223231
608,608,954921600000.0,127.87980010492164
609,609,954925200000.0,125.11224098008941
610,610,954928800000.0,125.91082621809394
611,611,954932400000.0,127.16649197367327
612,612,954936000000.0,129.52551067125316
613,613,954939600000.0,128.48469572518871
614,614,954943200000.0,132.07840774876885
615,615,954946800000.0,127.47243288518422
616,616,954950400000.0,129.0227221852501
617,617,954954000000.0,132.71735170047393
618,618,954957600000.0,125.77793079187772
619,619,954961200000.0,127.96516956188809
620,620,954964800000.0,128.45994437105801
621,621,954968400000.0,126.1775333637568
622,622,954972000000.0,132.2041406700418
623,623,954975600000.0,129.40956082238358
624,624,954979200000.0,128.6778962218913
625,625,954982800000.0,132.75236879386287
626,626,954986400000.0,130.96527545023386
627,627,954990000000.0,128.7264156489483
628,628,954993600000.0,134.29494858269106
629,629,954997200000.0,128.36301579430977
630,630,955000800000.0,125.94160092484564
631,631,955004400000.0,130.1645082577389
632,632,955008000000.0,130.65036287215588
633,633,955011600000.0,134.38876968606093
634,634,955015200000.0,133.14683323298064
635,635,955018800000.0,134.41127411516229
636,636,955022400000.0,124.39874667899194
637,637,955026000000.0,131.50955904736014
638,638,955029600000.0,126.37881365629231
639,639,955033200000.0,126.20645608409923
640,640,955036800000.0,129.8653070959659
641,641,955040400000.0,125.31149784128355
642,642,955044000000.0,131.38826080322409
643,643,955047600000.0,126.30073640037008
644,644,955051200000.0,125.29195187011992
645,645,955054800000.0,133.09368098012266
646,646,955058400000.0,126.0891782011852
647,647,955062000000.0,131.41700721206348
648,648,955065600000.0,131.324240201593
649,649,955069200000.0,128.75392109033515
650,650,955072800000.0,131.15346718895728
651,651,955076400000.0,129.2620366999903
652,652,955080000000.0,129.6927758780122
653,653,955083600000.0,127.85740737909374
654,654,955087200000.0,127.61258694592051
655,655,955090800000.0,128.27235552198437
656,656,955094400000.0,130.94773105961693
657,657,955098000000.0,129.50735014907298
658,658,955101600000.0,126.99572342091837
659,659,955105200000.0,127.52650877923234
660,660,955108800000.0,127.32703057015075
661,661,955112400000.0,127.0049423000156
662,662,955116000000.0,129.601756604184
663,663,955119600000.0,126.10637200081102
664,664,955123200000.0,126.44707900338813
665,665,955126800000.0,129.85625178004258
666,666,955130400000.0,127.2925868685977
667,667,955134000000.0,126.31089680020114
668,668,955137600000.0,131.78753209711348
669,669,955141200000.0,128.13544528123194
670,670,955144800000.0,127.42030798422951
671,671,955148400000.0,128.7354706266358
672,672,955324800000.0,124.83691038420432
673,673,955328400000.0,125.33722464512468
674,674,955332000000.0,128.15219889217218
675,675,955335600000.0,129.6749518781948
676,676,955339200000.0,124.92839399714487
677,677,955342800000.0,130.66192335846745
678,678,955346400000.0,125.0374210853808
679,679,955350000000.0,125.10102737271144
680,680,955353600000.0,127.69750448339876
681,681,955357200000.0,127.61112220784477
682,682,955360800000.0,126.01381270828787
683,683,955364400000.0,125.55270344785148
684,684,955368000000.0,128.7747936998084
685,685,955371600000.0,129.23316777133357
686,686,955375200000.0,131.49155732576963
687,687,955378800000.0,125.15914602579866
688,688,955382400000.0,125.19417172560188
689,689,955386000000.0,125.08316577334018
690,690,955389600000.0,131.22532041127124
691,691,955393200000.0,129.75831347259188
692,692,955396800000.0,129.2855000401218
693,693,955400400000.0,125.06595931335735
694,694,955404000000.0,125.82237077765012
695,695,955407600000.0,132.34758995287757
696,696,955411200000.0,123.75326878356236
697,697,955414800000.0,118.19285993187422
698,698,955418400000.0,120.61307058859444
699,699,955422000000.0,121.16288146698216
700,700,955425600000.0,121.07301715399888
701,701,955429200000.0,124.54717342552523
702,702,955432800000.0,124.44457421536909
703,703,955436400000.0,121.10353002768521
704,704,955440000000.0,120.04230197454172
705,705,955443600000.0,122.60089607600594
706,706,955447200000.0,124.60098561996294
707,707,955450800000.0,120.5931863430124
708,708,955454400000.0,120.86161020691284
709,709,955458000000.0,124.48274188169589
710,710,955461600000.0,120.45042533398056
711,711,955465200000.0,118.32366345032541
712,712,955468800000.0,122.89896676923769
713,713,955472400000.0,121.35898209834794
714,714,955476000000.0,122.51165543216514
715,715,955479600000.0,121.48272083182573
716,716,955483200000.0,120.81340376893274
717,717,955486800000.0,121.70314405442001
718,718,955490400000.0,120.23226631145808
719,719,955494000000.0,122.52056693341194
720,720,955497600000.0,108.49188174607436
721,721,955501200000.0,111.31939272635105
722,722,955504800000.0,112.34045517696904
723,723,955508400000.0,114.33426216072723
724,724,955512000000.0,112.33115028810286
725,725,955515600000.0,107.94076712075048
726,726,955519200000.0,111.02093705429856
727,727,955522800000.0,107.66876351224528
728,728,955526400000.0,114.57552555008698
729,729,955530000000.0,113.71497102553545
730,730,955533600000.0,109.95688683160076
731,731,955537200000.0,105.64422145189151
732,732,955540800000.0,114.95975526554756
733,733,955544400000.0,111.80060074615551
734,734,955548000000.0,109.3632689058324
735,735,955551600000.0,110.82675158224684
